user_id,gender,age,occupation,zip_code,movie_id,rating,user_movie_rank,movie_title,movie_genres
3154,F,25,4,95616,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3154,F,25,4,95616,11,5,2,"American President, The (1995)",Comedy|Drama|Romance
3154,F,25,4,95616,17,5,3,Sense and Sensibility (1995),Drama|Romance
3155,M,25,7,55112,110,5,1,Braveheart (1995),Action|Drama|War
3155,M,25,7,55112,249,5,2,Immortal Beloved (1994),Drama|Romance
3155,M,25,7,55112,527,5,3,Schindler's List (1993),Drama|War
3156,M,35,7,07663,110,5,1,Braveheart (1995),Action|Drama|War
3156,M,35,7,07663,165,5,2,Die Hard: With a Vengeance (1995),Action|Thriller
3156,M,35,7,07663,555,5,3,True Romance (1993),Action|Crime|Romance
3157,M,25,12,92880,296,5,1,Pulp Fiction (1994),Crime|Drama
3157,M,25,12,92880,1079,5,2,"Fish Called Wanda, A (1988)",Comedy
3157,M,25,12,92880,1220,5,3,"Blues Brothers, The (1980)",Action|Comedy|Musical
3158,M,25,15,15217,29,5,1,"City of Lost Children, The (1995)",Adventure|Sci-Fi
3158,M,25,15,15217,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
3158,M,25,15,15217,34,5,3,Babe (1995),Children's|Comedy|Drama
3159,F,25,15,15213,47,5,1,Seven (Se7en) (1995),Crime|Thriller
3159,F,25,15,15213,318,5,2,"Shawshank Redemption, The (1994)",Drama
3159,F,25,15,15213,324,5,3,"Sum of Us, The (1994)",Comedy
3160,M,25,17,77521,110,5,1,Braveheart (1995),Action|Drama|War
3160,M,25,17,77521,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3160,M,25,17,77521,541,5,3,Blade Runner (1982),Film-Noir|Sci-Fi
3161,M,25,7,55408,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3161,M,25,7,55408,25,5,2,Leaving Las Vegas (1995),Drama|Romance
3161,M,25,7,55408,194,5,3,Smoke (1995),Drama
3162,M,25,1,08854-3115,457,5,1,"Fugitive, The (1993)",Action|Thriller
3162,M,25,1,08854-3115,507,5,2,"Perfect World, A (1993)",Action|Drama
3162,M,25,1,08854-3115,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
3163,M,18,15,95616,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3163,M,18,15,95616,6,5,2,Heat (1995),Action|Crime|Thriller
3163,M,18,15,95616,7,5,3,Sabrina (1995),Comedy|Romance
3164,M,18,12,55118,1196,5,1,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
3164,M,18,12,55118,2541,5,2,Cruel Intentions (1999),Drama
3164,M,18,12,55118,2858,5,3,American Beauty (1999),Comedy|Drama
3165,M,35,7,60611,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
3165,M,35,7,60611,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3165,M,35,7,60611,293,5,3,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller
3166,M,18,4,32607,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
3166,M,18,4,32607,318,5,2,"Shawshank Redemption, The (1994)",Drama
3166,M,18,4,32607,924,5,3,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
3167,M,25,2,77056,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3167,M,25,2,77056,29,5,2,"City of Lost Children, The (1995)",Adventure|Sci-Fi
3167,M,25,2,77056,32,5,3,Twelve Monkeys (1995),Drama|Sci-Fi
3168,F,35,5,94546,1193,5,1,One Flew Over the Cuckoo's Nest (1975),Drama
3168,F,35,5,94546,2762,5,2,"Sixth Sense, The (1999)",Thriller
3168,F,35,5,94546,3185,5,3,Snow Falling on Cedars (1999),Drama
3169,M,50,0,23518,110,5,1,Braveheart (1995),Action|Drama|War
3169,M,50,0,23518,172,5,2,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller
3169,M,50,0,23518,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3170,M,25,0,08461,110,5,1,Braveheart (1995),Action|Drama|War
3170,M,25,0,08461,150,5,2,Apollo 13 (1995),Drama
3170,M,25,0,08461,480,5,3,Jurassic Park (1993),Action|Adventure|Sci-Fi
3171,F,50,3,10128,77,5,1,Nico Icon (1995),Documentary
3171,F,50,3,10128,296,5,2,Pulp Fiction (1994),Crime|Drama
3171,F,50,3,10128,659,5,3,Purple Noon (1960),Crime|Thriller
3172,M,18,12,55408,29,5,1,"City of Lost Children, The (1995)",Adventure|Sci-Fi
3172,M,18,12,55408,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3172,M,18,12,55408,334,5,3,Vanya on 42nd Street (1994),Drama
3173,M,25,12,55317,32,5,1,Twelve Monkeys (1995),Drama|Sci-Fi
3173,M,25,12,55317,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3173,M,25,12,55317,367,5,3,"Mask, The (1994)",Comedy|Crime|Fantasy
3174,F,18,14,10018,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3174,F,18,14,10018,6,5,2,Heat (1995),Action|Crime|Thriller
3174,F,18,14,10018,266,5,3,Legends of the Fall (1994),Drama|Romance|War|Western
3175,M,35,16,10014,36,5,1,Dead Man Walking (1995),Drama
3175,M,35,16,10014,162,5,2,Crumb (1994),Documentary
3175,M,35,16,10014,246,5,3,Hoop Dreams (1994),Documentary
3176,M,25,17,95129,356,5,1,Forrest Gump (1994),Comedy|Romance|War
3176,M,25,17,95129,527,5,2,Schindler's List (1993),Drama|War
3176,M,25,17,95129,3578,5,3,Gladiator (2000),Action|Drama
3177,F,25,6,94132,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3177,F,25,6,94132,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3177,F,25,6,94132,231,5,3,Dumb & Dumber (1994),Comedy
3178,F,35,5,44313,581,5,1,"Celluloid Closet, The (1995)",Documentary
3178,F,35,5,44313,671,5,2,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
3178,F,35,5,44313,780,5,3,Independence Day (ID4) (1996),Action|Sci-Fi|War
3179,F,18,20,02125,223,5,1,Clerks (1994),Comedy
3179,F,18,20,02125,2858,5,2,American Beauty (1999),Comedy|Drama
3179,F,18,20,02125,2908,5,3,Boys Don't Cry (1999),Drama
3180,M,25,14,07430,111,5,1,Taxi Driver (1976),Drama|Thriller
3180,M,25,14,07430,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3180,M,25,14,07430,593,5,3,"Silence of the Lambs, The (1991)",Drama|Thriller
3181,M,25,12,07436,111,5,1,Taxi Driver (1976),Drama|Thriller
3181,M,25,12,07436,750,5,2,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
3181,M,25,12,07436,858,5,3,"Godfather, The (1972)",Action|Crime|Drama
3182,M,25,12,12866,62,5,1,Mr. Holland's Opus (1995),Drama
3182,M,25,12,12866,69,5,2,Friday (1995),Comedy
3182,M,25,12,12866,88,5,3,Black Sheep (1996),Comedy
3183,M,50,7,60510,110,5,1,Braveheart (1995),Action|Drama|War
3183,M,50,7,60510,899,5,2,Singin' in the Rain (1952),Musical|Romance
3183,M,50,7,60510,904,5,3,Rear Window (1954),Mystery|Thriller
3184,F,25,18,21214,34,5,1,Babe (1995),Children's|Comedy|Drama
3184,F,25,18,21214,36,5,2,Dead Man Walking (1995),Drama
3184,F,25,18,21214,272,5,3,"Madness of King George, The (1994)",Drama
3185,M,18,7,55337,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3185,M,18,7,55337,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3185,M,18,7,55337,180,5,3,Mallrats (1995),Comedy
3186,M,50,1,92122,750,5,1,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
3186,M,50,1,92122,913,5,2,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3186,M,50,1,92122,922,5,3,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
3187,M,35,12,32935,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3187,M,35,12,32935,541,5,2,Blade Runner (1982),Film-Noir|Sci-Fi
3187,M,35,12,32935,750,5,3,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
3188,M,56,13,55344,342,5,1,Muriel's Wedding (1994),Comedy|Romance
3188,M,56,13,55344,1197,5,2,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance
3188,M,56,13,55344,1238,5,3,Local Hero (1983),Comedy
3189,M,25,16,90292,110,5,1,Braveheart (1995),Action|Drama|War
3189,M,25,16,90292,232,5,2,Eat Drink Man Woman (1994),Comedy|Drama
3189,M,25,16,90292,237,5,3,Forget Paris (1995),Comedy|Romance
3190,M,1,17,97062,104,5,1,Happy Gilmore (1996),Comedy
3190,M,1,17,97062,216,5,2,Billy Madison (1995),Comedy
3190,M,1,17,97062,1257,5,3,Better Off Dead... (1985),Comedy
3191,M,25,12,27707,10,5,1,GoldenEye (1995),Action|Adventure|Thriller
3191,M,25,12,27707,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3191,M,25,12,27707,368,5,3,Maverick (1994),Action|Comedy|Western
3192,M,18,4,02912,6,5,1,Heat (1995),Action|Crime|Thriller
3192,M,18,4,02912,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
3192,M,18,4,02912,39,5,3,Clueless (1995),Comedy|Romance
3193,M,25,0,92019,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
3193,M,25,0,92019,296,5,2,Pulp Fiction (1994),Crime|Drama
3193,M,25,0,92019,555,5,3,True Romance (1993),Action|Crime|Romance
3194,M,25,15,92648,110,5,1,Braveheart (1995),Action|Drama|War
3194,M,25,15,92648,913,5,2,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3194,M,25,15,92648,1721,5,3,Titanic (1997),Drama|Romance
3195,M,18,4,80228,32,5,1,Twelve Monkeys (1995),Drama|Sci-Fi
3195,M,18,4,80228,47,5,2,Seven (Se7en) (1995),Crime|Thriller
3195,M,18,4,80228,50,5,3,"Usual Suspects, The (1995)",Crime|Thriller
3196,F,18,4,45219,11,5,1,"American President, The (1995)",Comedy|Drama|Romance
3196,F,18,4,45219,253,5,2,Interview with the Vampire (1994),Drama|Horror
3196,F,18,4,45219,663,5,3,Kids in the Hall: Brain Candy (1996),Comedy
3197,F,18,14,94110,149,5,1,Amateur (1994),Crime|Drama|Thriller
3197,F,18,14,94110,247,5,2,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
3197,F,18,14,94110,296,5,3,Pulp Fiction (1994),Crime|Drama
3198,M,25,12,94110,111,5,1,Taxi Driver (1976),Drama|Thriller
3198,M,25,12,94110,735,5,2,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
3198,M,25,12,94110,1073,5,3,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy
3199,M,18,0,57106,110,5,1,Braveheart (1995),Action|Drama|War
3199,M,18,0,57106,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3199,M,18,0,57106,1196,5,3,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War
3200,F,25,1,98144,17,5,1,Sense and Sensibility (1995),Drama|Romance
3200,F,25,1,98144,28,5,2,Persuasion (1995),Romance
3200,F,25,1,98144,34,5,3,Babe (1995),Children's|Comedy|Drama
3201,M,45,7,35216,34,5,1,Babe (1995),Children's|Comedy|Drama
3201,M,45,7,35216,110,5,2,Braveheart (1995),Action|Drama|War
3201,M,45,7,35216,141,5,3,"Birdcage, The (1996)",Comedy
3202,F,18,4,24060,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
3202,F,18,4,24060,165,5,2,Die Hard: With a Vengeance (1995),Action|Thriller
3202,F,18,4,24060,362,5,3,"Jungle Book, The (1994)",Adventure|Children's|Romance
3203,M,35,0,90254,47,5,1,Seven (Se7en) (1995),Crime|Thriller
3203,M,35,0,90254,356,5,2,Forrest Gump (1994),Comedy|Romance|War
3203,M,35,0,90254,589,5,3,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
3204,M,45,16,80304,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3204,M,45,16,80304,318,5,2,"Shawshank Redemption, The (1994)",Drama
3204,M,45,16,80304,356,5,3,Forrest Gump (1994),Comedy|Romance|War
3205,F,35,16,80304,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3205,F,35,16,80304,11,5,2,"American President, The (1995)",Comedy|Drama|Romance
3205,F,35,16,80304,21,5,3,Get Shorty (1995),Action|Comedy|Drama
3206,M,18,20,44089,223,5,1,Clerks (1994),Comedy
3206,M,18,20,44089,1265,5,2,Groundhog Day (1993),Comedy|Romance
3206,M,18,20,44089,1704,5,3,Good Will Hunting (1997),Drama
3207,M,35,7,60610,21,5,1,Get Shorty (1995),Action|Comedy|Drama
3207,M,35,7,60610,45,5,2,To Die For (1995),Comedy|Drama
3207,M,35,7,60610,163,5,3,Desperado (1995),Action|Romance|Thriller
3208,M,25,14,30342,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
3208,M,25,14,30342,69,5,2,Friday (1995),Comedy
3208,M,25,14,30342,110,5,3,Braveheart (1995),Action|Drama|War
3209,M,25,0,21555,110,5,1,Braveheart (1995),Action|Drama|War
3209,M,25,0,21555,377,5,2,Speed (1994),Action|Romance|Thriller
3209,M,25,0,21555,494,5,3,Executive Decision (1996),Action|Thriller
3210,F,45,0,02115,29,5,1,"City of Lost Children, The (1995)",Adventure|Sci-Fi
3210,F,45,0,02115,128,5,2,Jupiter's Wife (1994),Documentary
3210,F,45,0,02115,162,5,3,Crumb (1994),Documentary
3211,M,50,16,20015,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3211,M,50,16,20015,296,5,2,Pulp Fiction (1994),Crime|Drama
3211,M,50,16,20015,306,5,3,Three Colors: Red (1994),Drama
3212,F,25,17,11215,1875,5,1,Clockwatchers (1997),Comedy
3212,F,25,17,11215,1916,5,2,Buffalo 66 (1998),Action|Comedy|Drama
3212,F,25,17,11215,2575,5,3,"Dreamlife of Angels, The (La Vie r�v�e des anges) (1998)",Drama
3213,F,25,1,83705,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3213,F,25,1,83705,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3213,F,25,1,83705,62,5,3,Mr. Holland's Opus (1995),Drama
3214,F,56,7,10019,82,5,1,Antonia's Line (Antonia) (1995),Drama
3214,F,56,7,10019,924,5,2,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
3214,F,56,7,10019,969,5,3,"African Queen, The (1951)",Action|Adventure|Romance|War
3215,F,50,13,55447,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
3215,F,50,13,55447,1193,5,2,One Flew Over the Cuckoo's Nest (1975),Drama
3215,F,50,13,55447,34,4,3,Babe (1995),Children's|Comedy|Drama
3216,M,35,1,54481,29,5,1,"City of Lost Children, The (1995)",Adventure|Sci-Fi
3216,M,35,1,54481,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
3216,M,35,1,54481,293,5,3,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller
3217,F,35,0,92630,16,5,1,Casino (1995),Drama|Thriller
3217,F,35,0,92630,17,5,2,Sense and Sensibility (1995),Drama|Romance
3217,F,35,0,92630,82,5,3,Antonia's Line (Antonia) (1995),Drama
3218,M,56,6,48070,111,5,1,Taxi Driver (1976),Drama|Thriller
3218,M,56,6,48070,913,5,2,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3218,M,56,6,48070,2396,5,3,Shakespeare in Love (1998),Comedy|Romance
3219,F,18,4,54302,7,5,1,Sabrina (1995),Comedy|Romance
3219,F,18,4,54302,168,5,2,First Knight (1995),Action|Adventure|Drama|Romance
3219,F,18,4,54302,318,5,3,"Shawshank Redemption, The (1994)",Drama
3220,M,35,7,54016,318,5,1,"Shawshank Redemption, The (1994)",Drama
3220,M,35,7,54016,904,5,2,Rear Window (1954),Mystery|Thriller
3220,M,35,7,54016,922,5,3,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
3221,M,25,0,19106,10,5,1,GoldenEye (1995),Action|Adventure|Thriller
3221,M,25,0,19106,21,5,2,Get Shorty (1995),Action|Comedy|Drama
3221,M,25,0,19106,32,5,3,Twelve Monkeys (1995),Drama|Sci-Fi
3222,M,35,7,10583,110,5,1,Braveheart (1995),Action|Drama|War
3222,M,35,7,10583,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3222,M,35,7,10583,1193,5,3,One Flew Over the Cuckoo's Nest (1975),Drama
3223,M,25,20,10014,1093,5,1,"Doors, The (1991)",Drama|Musical
3223,M,25,20,10014,1719,5,2,"Sweet Hereafter, The (1997)",Drama
3223,M,25,20,10014,2318,5,3,Happiness (1998),Comedy
3224,F,25,14,93428,11,5,1,"American President, The (1995)",Comedy|Drama|Romance
3224,F,25,14,93428,25,5,2,Leaving Las Vegas (1995),Drama|Romance
3224,F,25,14,93428,36,5,3,Dead Man Walking (1995),Drama
3225,M,18,0,15237,549,5,1,Thirty-Two Short Films About Glenn Gould (1993),Documentary
3225,M,18,0,15237,1244,5,2,Manhattan (1979),Comedy|Drama|Romance
3225,M,18,0,15237,34,4,3,Babe (1995),Children's|Comedy|Drama
3226,M,35,4,10027,111,5,1,Taxi Driver (1976),Drama|Thriller
3226,M,35,4,10027,246,5,2,Hoop Dreams (1994),Documentary
3226,M,35,4,10027,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3227,F,25,14,60657,16,5,1,Casino (1995),Drama|Thriller
3227,F,25,14,60657,25,5,2,Leaving Las Vegas (1995),Drama|Romance
3227,F,25,14,60657,34,5,3,Babe (1995),Children's|Comedy|Drama
3228,M,25,14,05448,110,5,1,Braveheart (1995),Action|Drama|War
3228,M,25,14,05448,165,5,2,Die Hard: With a Vengeance (1995),Action|Thriller
3228,M,25,14,05448,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3229,F,56,1,93105,17,5,1,Sense and Sensibility (1995),Drama|Romance
3229,F,56,1,93105,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3229,F,56,1,93105,265,5,3,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Romance
3230,M,35,16,92630,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3230,M,35,16,92630,32,5,2,Twelve Monkeys (1995),Drama|Sci-Fi
3230,M,35,16,92630,47,5,3,Seven (Se7en) (1995),Crime|Thriller
3231,M,25,7,55112,110,5,1,Braveheart (1995),Action|Drama|War
3231,M,25,7,55112,155,5,2,Beyond Rangoon (1995),Drama|War
3231,M,25,7,55112,249,5,3,Immortal Beloved (1994),Drama|Romance
3232,M,35,12,92821,1,4,1,Toy Story (1995),Animation|Children's|Comedy
3232,M,35,12,92821,367,4,2,"Mask, The (1994)",Comedy|Crime|Fantasy
3232,M,35,12,92821,551,4,3,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
3233,M,50,2,60660,36,5,1,Dead Man Walking (1995),Drama
3233,M,50,2,60660,515,5,2,"Remains of the Day, The (1993)",Drama
3233,M,50,2,60660,608,5,3,Fargo (1996),Crime|Drama|Thriller
3234,F,1,0,90012,123,5,1,Chungking Express (1994),Drama|Mystery|Romance
3234,F,1,0,90012,908,5,2,North by Northwest (1959),Drama|Thriller
3234,F,1,0,90012,923,5,3,Citizen Kane (1941),Drama
3235,M,18,4,87801,2394,5,1,"Prince of Egypt, The (1998)",Animation|Musical
3235,M,18,4,87801,2396,5,2,Shakespeare in Love (1998),Comedy|Romance
3235,M,18,4,87801,2628,5,3,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
3236,M,18,15,87111,327,5,1,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi
3236,M,18,15,87111,3535,5,2,American Psycho (2000),Comedy|Horror|Thriller
3236,M,18,15,87111,319,4,3,Shallow Grave (1994),Thriller
3237,M,35,7,05401,32,5,1,Twelve Monkeys (1995),Drama|Sci-Fi
3237,M,35,7,05401,34,5,2,Babe (1995),Children's|Comedy|Drama
3237,M,35,7,05401,50,5,3,"Usual Suspects, The (1995)",Crime|Thriller
3238,M,35,7,10069,527,5,1,Schindler's List (1993),Drama|War
3238,M,35,7,10069,969,5,2,"African Queen, The (1951)",Action|Adventure|Romance|War
3238,M,35,7,10069,1036,5,3,Die Hard (1988),Action|Thriller
3239,F,25,12,07730,24,5,1,Powder (1995),Drama|Sci-Fi
3239,F,25,12,07730,47,5,2,Seven (Se7en) (1995),Crime|Thriller
3239,F,25,12,07730,356,5,3,Forrest Gump (1994),Comedy|Romance|War
3240,M,18,4,55403,39,5,1,Clueless (1995),Comedy|Romance
3240,M,18,4,55403,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3240,M,18,4,55403,52,5,3,Mighty Aphrodite (1995),Comedy
3241,F,50,0,20004,538,5,1,Six Degrees of Separation (1993),Drama
3241,F,50,0,20004,780,5,2,Independence Day (ID4) (1996),Action|Sci-Fi|War
3241,F,50,0,20004,912,5,3,Casablanca (1942),Drama|Romance|War
3242,M,50,13,94089,110,5,1,Braveheart (1995),Action|Drama|War
3242,M,50,13,94089,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3242,M,50,13,94089,316,5,3,Stargate (1994),Action|Adventure|Sci-Fi
3243,M,25,12,98117,16,5,1,Casino (1995),Drama|Thriller
3243,M,25,12,98117,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3243,M,25,12,98117,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3244,F,18,4,92647,318,5,1,"Shawshank Redemption, The (1994)",Drama
3244,F,18,4,92647,832,5,2,Ransom (1996),Drama|Thriller
3244,F,18,4,92647,2145,5,3,Pretty in Pink (1986),Comedy|Drama|Romance
3245,M,18,2,08820,1193,5,1,One Flew Over the Cuckoo's Nest (1975),Drama
3245,M,18,2,08820,3535,5,2,American Psycho (2000),Comedy|Horror|Thriller
3245,M,18,2,08820,3578,5,3,Gladiator (2000),Action|Drama
3246,F,35,1,85258,36,5,1,Dead Man Walking (1995),Drama
3246,F,35,1,85258,58,5,2,"Postino, Il (The Postman) (1994)",Drama|Romance
3246,F,35,1,85258,73,5,3,"Mis�rables, Les (1995)",Drama|Musical
3247,M,35,15,92649,919,5,1,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
3247,M,35,15,92649,1017,5,2,Swiss Family Robinson (1960),Adventure|Children's
3247,M,35,15,92649,1198,5,3,Raiders of the Lost Ark (1981),Action|Adventure
3248,F,25,7,94115,260,5,1,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3248,F,25,7,94115,898,5,2,"Philadelphia Story, The (1940)",Comedy|Romance
3248,F,25,7,94115,913,5,3,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3249,F,25,4,92648,21,5,1,Get Shorty (1995),Action|Comedy|Drama
3249,F,25,4,92648,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3249,F,25,4,92648,260,5,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3250,M,25,4,90069,19,5,1,Ace Ventura: When Nature Calls (1995),Comedy
3250,M,25,4,90069,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3250,M,25,4,90069,101,5,3,Bottle Rocket (1996),Comedy
3251,M,35,17,15330,111,5,1,Taxi Driver (1976),Drama|Thriller
3251,M,35,17,15330,750,5,2,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
3251,M,35,17,15330,908,5,3,North by Northwest (1959),Drama|Thriller
3252,M,50,0,76067,912,4,1,Casablanca (1942),Drama|Romance|War
3252,M,50,0,76067,1127,4,2,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller
3252,M,50,0,76067,2353,4,3,Enemy of the State (1998),Action|Thriller
3253,F,35,4,26505,34,5,1,Babe (1995),Children's|Comedy|Drama
3253,F,35,4,26505,36,5,2,Dead Man Walking (1995),Drama
3253,F,35,4,26505,246,5,3,Hoop Dreams (1994),Documentary
3254,F,35,6,95843,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3254,F,35,6,95843,314,5,2,"Secret of Roan Inish, The (1994)",Drama
3254,F,35,6,95843,3114,5,3,Toy Story 2 (1999),Animation|Children's|Comedy
3255,F,25,15,91902,356,5,1,Forrest Gump (1994),Comedy|Romance|War
3255,F,25,15,91902,597,5,2,Pretty Woman (1990),Comedy|Romance
3255,F,25,15,91902,1569,5,3,My Best Friend's Wedding (1997),Comedy|Romance
3256,M,25,15,92111,34,5,1,Babe (1995),Children's|Comedy|Drama
3256,M,25,15,92111,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3256,M,25,15,92111,110,5,3,Braveheart (1995),Action|Drama|War
3257,M,25,14,94105,110,5,1,Braveheart (1995),Action|Drama|War
3257,M,25,14,94105,260,5,2,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
3257,M,25,14,94105,555,5,3,True Romance (1993),Action|Crime|Romance
3258,M,45,6,02339,162,5,1,Crumb (1994),Documentary
3258,M,45,6,02339,593,5,2,"Silence of the Lambs, The (1991)",Drama|Thriller
3258,M,45,6,02339,912,5,3,Casablanca (1942),Drama|Romance|War
3259,F,18,4,95616,11,5,1,"American President, The (1995)",Comedy|Drama|Romance
3259,F,18,4,95616,17,5,2,Sense and Sensibility (1995),Drama|Romance
3259,F,18,4,95616,34,5,3,Babe (1995),Children's|Comedy|Drama
3260,M,25,4,44514,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3260,M,25,4,44514,17,5,2,Sense and Sensibility (1995),Drama|Romance
3260,M,25,4,44514,50,5,3,"Usual Suspects, The (1995)",Crime|Thriller
3261,M,45,20,87505,1,5,1,Toy Story (1995),Animation|Children's|Comedy
3261,M,45,20,87505,162,5,2,Crumb (1994),Documentary
3261,M,45,20,87505,176,5,3,Living in Oblivion (1995),Comedy
3262,M,25,14,55391,50,5,1,"Usual Suspects, The (1995)",Crime|Thriller
3262,M,25,14,55391,73,5,2,"Mis�rables, Les (1995)",Drama|Musical
3262,M,25,14,55391,223,5,3,Clerks (1994),Comedy
3263,M,50,11,66048,110,5,1,Braveheart (1995),Action|Drama|War
3263,M,50,11,66048,151,5,2,Rob Roy (1995),Drama|Romance|War
3263,M,50,11,66048,161,5,3,Crimson Tide (1995),Drama|Thriller|War
3264,F,25,1,94536,1198,5,1,Raiders of the Lost Ark (1981),Action|Adventure
3264,F,25,1,94536,3147,4,2,"Green Mile, The (1999)",Drama|Thriller
3264,F,25,1,94536,3148,4,3,"Cider House Rules, The (1999)",Drama
3265,M,25,15,53704,16,5,1,Casino (1995),Drama|Thriller
3265,M,25,15,53704,50,5,2,"Usual Suspects, The (1995)",Crime|Thriller
3265,M,25,15,53704,110,5,3,Braveheart (1995),Action|Drama|War
